document_id,path,type,source_bucket,topic_tags,ingestion_status
SRC0844,Источники информации/Материалы конференций/Источники данных о меди/CRU/CRU-2012/CRU-Copper studies/CRU-CopperStudies2012Aug-Reuters-poll.pdf,pdf,Материалы конференций,copper,candidate
SRC0845,Источники информации/Материалы конференций/Источники данных о меди/CRU/CRU-2012/CRU-Copper studies/CRU-CopperStudies2012Dec-comm-boom-Cu.pdf,pdf,Материалы конференций,copper,candidate
SRC0846,Источники информации/Материалы конференций/Источники данных о меди/CRU/CRU-2012/CRU-Copper studies/CRU-CopperStudies2012Jan-royalties.pdf,pdf,Материалы конференций,copper,candidate
SRC0847,Источники информации/Материалы конференций/Источники данных о меди/CRU/CRU-2012/CRU-Copper studies/CRU-CopperStudies2012Jun-by-products.pdf,pdf,Материалы конференций,copper,candidate
SRC0848,Источники информации/Материалы конференций/Источники данных о меди/CRU/CRU-2012/CRU-Copper studies/CRU-CopperStudies2012March-China&mineprojects.pdf.pdf,pdf,Материалы конференций,copper,candidate
SRC0849,Источники информации/Материалы конференций/Источники данных о меди/CRU/CRU-2012/CRU-Copper studies/CRU-CopperStudies2012May-labor-Chile.pdf,pdf,Материалы конференций,copper,candidate
SRC0850,Источники информации/Материалы конференций/Источники данных о меди/CRU/CRU-2012/CRU-Copper studies/CRU-CopperStudies2012Nov-LME-stocks.pdf,pdf,Материалы конференций,copper,candidate
SRC0851,Источники информации/Материалы конференций/Источники данных о меди/CRU/CRU-2012/CRU-Copper studies/CRU-CopperStudies2012Sep-cables.pdf,pdf,Материалы конференций,copper,candidate
SRC0852,Источники информации/Материалы конференций/Источники данных о меди/CRU/CRU-2012/CRU-Copper studies/CopperStudies2012April-mining-projects.pdf,pdf,Материалы конференций,copper,candidate
SRC0853,Источники информации/Материалы конференций/Источники данных о меди/CRU/CRU-2012/CRU-Copper studies/CopperStudies2012Aug-Chile-labor.pdf,pdf,Материалы конференций,copper,candidate
SRC0854,Источники информации/Материалы конференций/Источники данных о меди/CRU/CRU-2012/CRU-Copper studies/Royalties2011Tables.xlsx,xlsx,Материалы конференций,copper,candidate
SRC0855,Источники информации/Материалы конференций/Источники данных о меди/CRU/CRU-2012/CRU-CopperMarketOutlook2012OctReport.pdf,pdf,Материалы конференций,copper,candidate
SRC0856,Источники информации/Материалы конференций/Источники данных о меди/CRU/CRU-2012/CRU-CopperQuarterly2012AprPresentation-28apr12.pdf,pdf,Материалы конференций,copper,candidate
SRC0857,Источники информации/Материалы конференций/Источники данных о меди/CRU/CRU-2012/CRU-CopperQuarterly2012JanExecSum.pdf,pdf,Материалы конференций,copper,candidate
